"utilizeID","requisitionID","itemID","technicianID","qtyOut","dateUtilize","remark"
"2476","499","1144","3","1.000","2023-07-23",
"2477","499","971","3","1.000","2023-07-23",
"2478","499","1290","3","0.400","2023-07-23",
"2479","498","1015","12","1.000","2023-07-23",
"2480","498","956","12","1.000","2023-07-23",
"2481","498","943","12","1.000","2023-07-23",
"2482","498","1621","12","1.000","2023-07-23",
"2483","494","896","23","2.000","2023-07-23",
"2484","493","869","3","1.000","2023-07-23",
"2485","493","1620","3","1.000","2023-07-23",
"2486","493","1720","3","2.000","2023-07-23",
"2487","492","1667","1","2.000","2023-07-23",
"2488","492","1040","1","4.000","2023-07-23",
"2489","491","1104","1","1.000","2023-07-23",
"2490","491","943","1","0.500","2023-07-23",
"2491","490","568","15","2.000","2023-07-23",
"2492","489","1667","3","1.000","2023-07-23",
"2493","489","1040","3","2.000","2023-07-23",
"2494","487","869","3","1.000","2023-07-23",
"2495","486","1226","1","1.000","2023-07-23",
"2496","486","1666","1","1.000","2023-07-23",
"2497","486","879","1","1.000","2023-07-23",
"2498","486","618","1","2.000","2023-07-23",
"2499","486","943","1","1.000","2023-07-23",
"2500","486","907","1","4.000","2023-07-23",
"2501","486","1290","1","0.500","2023-07-23",
"2502","485","1200","3","1.000","2023-07-23",
"2503","484","931","3","1.000","2023-07-23",
"2504","484","849","3","4.000","2023-07-23",
"2505","484","782","3","4.000","2023-07-23",
"2506","467","1621","3","1.000","2023-07-23",
"2507","482","1171","12","1.000","2023-07-23",
"2508","482","901","12","1.000","2023-07-23",
"2509","482","1621","12","2.000","2023-07-23",
"2510","482","1290","12","0.500","2023-07-23",
"2511","481","1621","12","1.000","2023-07-23",
"2512","481","943","12","0.500","2023-07-23",
"2513","481","1297","12","5.000","2023-07-23",
"2514","479","848","12","2.000","2023-07-23",
"2515","479","842","12","2.000","2023-07-23",
"2516","479","1621","12","2.000","2023-07-23",
"2517","479","943","12","0.500","2023-07-23",
"2518","479","907","12","2.000","2023-07-23",
"2519","478","1621","12","1.000","2023-07-23",
"2520","475","1621","1","1.000","2023-07-23",
"2521","470","1040","6","1.000","2023-07-23",
"2522","1740","874","1","2.000","2023-07-24",
"2523","1740","888","1","0.010","2023-07-24",
"2524","926","1200","1","2.000","2023-07-24",
"2525","464","1290","1","0.500","2023-07-24",
"2526","460","943","3","0.500","2023-07-24",
"2527","459","890","1","1.000","2023-07-24",
"2528","458","952","3","2.000","2023-07-24",
"2529","457","910","3","1.000","2023-07-24",
"2530","456","867","1","1.000","2023-07-24",
"2531","456","1160","1","1.000","2023-07-24",
"2532","455","1620","3","1.000","2023-07-24",
"2533","454","1717","12","1.000","2023-07-24",
"2534","454","1169","12","1.000","2023-07-24",
"2535","454","848","12","6.000","2023-07-24",
"2536","454","835","12","6.000","2023-07-24",
"2537","454","916","12","1.000","2023-07-24",
"2538","454","1220","12","1.000","2023-07-24",
"2539","454","899","12","1.000","2023-07-24",
"2540","454","888","12","0.500","2023-07-24",
"2541","454","943","12","2.000","2023-07-24",
"2542","454","1290","12","1.000","2023-07-24",
"2543","453","905","3","2.000","2023-07-24",
"2544","452","999","1","2.000","2023-07-24",
"2545","452","1128","1","1.000","2023-07-24",
"2546","452","1122","1","3.000","2023-07-24",
"2547","452","1130","1","1.000","2023-07-24",
"2548","452","1277","1","1.000","2023-07-24",
"2549","452","1120","1","0.500","2023-07-24",
"2550","452","1279","1","150.000","2023-07-24",
"2551","452","657","11","20.000","2023-07-24",
"2552","452","1298","11","5.000","2023-07-24",
"2553","452","1241","1","0.100","2023-07-24",
"2554","450","848","3","2.000","2023-07-24",
"2555","450","782","3","2.000","2023-07-24",
"2556","449","1033","1","1.000","2023-07-24",
"2557","449","956","1","1.000","2023-07-24",
"2558","448","1171","12","1.000","2023-07-24",
"2559","448","943","12","0.500","2023-07-24",
"2560","447","1667","1","1.000","2023-07-24",
"2561","447","910","1","1.000","2023-07-24",
"2562","929","1292","12","1.000","2023-07-24",
"2563","929","1621","12","1.000","2023-07-24",
"2564","444","1621","12","1.000","2023-07-24",
"2565","443","943","12","0.500","2023-07-24",
"2566","442","1108","1","3.000","2023-07-24",
"2567","442","973","1","2.000","2023-07-24",
"2568","442","1176","1","1.000","2023-07-24",
"2569","442","1055","1","1.000","2023-07-24",
"2570","442","943","1","0.500","2023-07-24",
"2571","442","1170","1","1.000","2023-07-24",
"2572","442","1029","1","1.000","2023-07-24",
"2573","440","1054","1","1.000","2023-07-24",
"2574","440","1290","1","1.000","2023-07-24",
"2575","439","1170","3","2.000","2023-07-24",
"2576","439","943","3","0.500","2023-07-24",
"2577","930","1629","1","4.000","2023-07-24",
"2578","930","905","1","4.000","2023-07-24",
"2579","930","1170","1","1.000","2023-07-24",
"2580","930","899","1","1.000","2023-07-24",
"2581","930","943","1","0.500","2023-07-24",
"2582","437","867","1","1.000","2023-07-24",
"2583","437","888","1","0.500","2023-07-24",
"2584","435","929","12","1.500","2023-07-24",
"2585","434","1144","3","1.000","2023-07-24",
"2586","434","982","3","1.000","2023-07-24",
"2587","434","943","3","0.500","2023-07-24",
"2588","432","1226","12","1.000","2023-07-24",
"2589","432","885","12","1.000","2023-07-24",
"2590","432","1666","12","1.000","2023-07-24",
"2591","432","943","12","1.000","2023-07-24",
"2592","432","1292","12","1.000","2023-07-24",
"2593","430","905","3","1.000","2023-07-24",
"2594","429","905","3","1.000","2023-07-24",
"2595","428","867","3","1.000","2023-07-24",
"2596","427","874","3","1.000","2023-07-24",
"2597","427","943","3","0.300","2023-07-24",
"2598","426","890","3","1.000","2023-07-24",
"2599","426","1236","3","1.000","2023-07-24",
"2600","426","871","3","2.000","2023-07-24",
"2601","426","943","3","0.300","2023-07-24",
"2602","933","913","12","1.000","2023-07-24",
"2603","933","901","12","3.000","2023-07-24",
"2604","933","1040","12","6.000","2023-07-24",
"2605","933","1621","12","2.000","2023-07-24",
"2606","933","943","12","0.200","2023-07-24",
"2607","422","1620","12","1.000","2023-07-24",
"2608","422","913","12","1.000","2023-07-24",
"2609","422","1621","12","2.000","2023-07-24",
"2610","422","943","12","1.000","2023-07-24",
"2611","934","1236","1","1.000","2023-07-24",
"2612","934","1621","1","2.000","2023-07-24",
"2613","934","1040","1","2.000","2023-07-24",
"2614","934","1629","1","2.000","2023-07-24",
"2615","934","943","1","0.500","2023-07-24",
"2616","419","1049","1","2.000","2023-07-24",
"2617","418","908","3","2.000","2023-07-24",
"2618","418","907","3","4.000","2023-07-24",
"2619","416","943","3","0.200","2023-07-24",
"2620","414","1169","1","1.000","2023-07-24",
"2621","414","1300","1","1.000","2023-07-24",
"2622","412","1001","1","1.000","2023-07-24",
"2623","411","891","1","75.000","2023-07-24",
"2624","411","929","1","0.150","2023-07-24",
"2625","1743","354","4","4.000","2023-07-26",
"2626","1743","160","4","2.000","2023-07-26",
"2627","1743","1612","4","3.000","2023-07-26",
"2628","1745","520","6","1.000","2023-07-26",
"2629","1746","520","6","2.000","2023-07-26",
"2630","1749","28","16","1.000","2023-07-26",
"2631","1751","28","19","1.000","2023-07-26",
"2632","1752","530","19","1.000","2023-07-26",
"2633","1752","1606","19","4.000","2023-07-26",
"2634","1753","160","19","1.000","2023-07-26",
"2635","1755","28","19","1.000","2023-07-26",
"2636","1755","1606","19","4.000","2023-07-26",
"2637","1756","28","19","1.000","2023-07-26",
"2638","1757","28","19","1.000","2023-07-26",
"2639","1757","1606","19","4.000","2023-07-26",
"2640","1758","28","19","1.000","2023-07-26",
"2641","1759","28","19","1.000","2023-07-26",
"2642","1760","531","19","1.000","2023-07-26",
"2643","1762","28","19","1.000","2023-07-26",
"2644","1762","57","19","3.000","2023-07-26","blade broken by the previous student"
"2645","1763","28","19","1.000","2023-07-26",
"2646","1764","28","19","1.000","2023-07-26",
"2647","1765","520","19","1.000","2023-07-26",
"2648","1766","520","19","2.000","2023-07-26",
"2649","1767","28","19","1.000","2023-07-26",
"2650","1768","28","16","3.000","2023-07-26",
"2651","1769","520","16","2.000","2023-07-26",
"2652","1770","520","16","2.000","2023-07-26",
"2653","1770","28","16","1.000","2023-07-26",
"2654","1771","793","6","4.000","2023-07-26",
"2655","1772","559","6","1.000","2023-07-26",
"2656","1773","520","6","2.000","2023-07-26",
"2657","1774","520","6","2.000","2023-07-26",
"2658","1778","28","19","1.000","2023-07-26",
"2659","1779","840","19","8.000","2023-07-26",
"2660","1780","520","19","1.000","2023-07-26",
"2661","1781","28","19","1.000","2023-07-26",
"2662","1783","1717","1","1.000","2023-07-26",
"2663","1783","899","1","1.000","2023-07-26",
"2664","1783","916","1","1.000","2023-07-26",
"2665","1783","1715","1","0.500","2023-07-26",
"2666","1783","1279","1","10.000","2023-07-26",
"2667","1783","1169","1","1.000","2023-07-26",
"2668","1783","1300","1","1.000","2023-07-26",
"2669","1783","849","1","6.000","2023-07-26",
"2670","1783","842","1","4.000","2023-07-26",
"2671","1783","843","1","2.000","2023-07-26",
"2672","1783","880","1","2.000","2023-07-26",
"2673","1783","870","1","1.000","2023-07-26",
"2674","1783","888","1","1.000","2023-07-26",
"2675","1783","1290","1","0.500","2023-07-26",
"2676","1782","658","3","1.000","2023-07-26",
"2677","1782","999","3","1.000","2023-07-26",
"2678","1782","1122","3","4.000","2023-07-26",
"2679","1782","1120","3","1.500","2023-07-26",
"2680","1782","1279","3","50.000","2023-07-26",
"2681","1782","657","3","10.000","2023-07-26",
"2682","1782","1298","3","2.000","2023-07-26",
"2683","1782","624","3","1.000","2023-07-26",
"2684","1782","716","3","1.000","2023-07-26",
"2685","1782","1288","1","1.000","2023-07-26",
"2686","1782","1128","1","1.000","2023-07-26",
"2687","1782","1277","1","1.000","2023-07-26",
"2688","1782","1130","1","1.000","2023-07-26",
"2689","1784","943","1","0.500","2023-07-26",
"2690","1784","1668","1","5.000","2023-07-26",
"2691","1785","880","3","1.000","2023-07-26",
"2692","1786","956","3","1.000","2023-07-26",
"2693","1787","1144","3","1.000","2023-07-26",
"2694","1787","971","3","1.000","2023-07-26",
"2695","1787","943","3","0.300","2023-07-26",
"2696","1787","1668","3","0.005","2023-07-26",
"2697","1787","1290","3","0.300","2023-07-26",
"2698","1788","657","10","20.000","2023-07-26",
"2699","1788","1298","10","3.000","2023-07-26",
"2700","1789","657","10","5.000","2023-07-26",
"2701","1791","1298","10","20.000","2023-07-26",
"2702","1791","657","10","95.000","2023-07-26",
"2703","1792","61","5","1.000","2023-07-26","CF of 305 body damage, "
"2704","1232","12","4","1.000","2023-07-27",
"2705","1232","549","4","1.000","2023-07-27",
"2706","1232","28","4","1.000","2023-07-27",
"2707","1232","1297","4","20.000","2023-07-27",
"2708","630","1621","12","2.000","2023-07-27",
"2709","630","1297","12","10.000","2023-07-27",
"2710","630","943","12","1.000","2023-07-27",
"2711","629","1621","3","3.000","2023-07-27",
"2712","627","1033","3","1.000","2023-07-27",
"2713","626","1040","3","1.000","2023-07-27",
"2714","624","896","3","0.900","2023-07-27",
"2715","623","1033","3","1.000","2023-07-27",
"2716","623","1668","3","5.000","2023-07-27",
"2717","622","1620","12","2.000","2023-07-27",
"2718","622","1155","12","1.000","2023-07-27",
"2719","622","1621","12","1.000","2023-07-27",
"2720","622","905","12","1.000","2023-07-27",
"2721","622","869","12","1.000","2023-07-27",
"2722","622","782","12","2.000","2023-07-27",
"2723","972","956","12","2.000","2023-07-27",
"2724","972","905","12","1.000","2023-07-27",
"2725","972","1238","12","1.000","2023-07-27",
"2726","972","1620","12","1.000","2023-07-27",
"2727","972","943","12","1.000","2023-07-27",
"2728","972","1621","12","2.000","2023-07-27",
"2729","618","1261","3","1.000","2023-07-27",
"2730","618","943","3","0.500","2023-07-27",
"2731","614","1015","1","2.000","2023-07-27",
"2732","614","956","1","2.000","2023-07-27",
"2733","614","943","1","2.000","2023-07-27",
"2734","614","896","1","3.100","2023-07-27","1.1 ltr. of sr.no.624"
"2735","614","1667","1","1.000","2023-07-27",
"2736","612","1236","3","2.000","2023-07-27",
"2737","612","1628","3","1.000","2023-07-27",
"2738","612","943","3","0.500","2023-07-27",
"2739","612","1104","3","1.000","2023-07-27",
"2740","612","877","3","0.200","2023-07-27",
"2741","610","1620","12","1.000","2023-07-27",
"2742","610","943","12","0.500","2023-07-27",
"2743","610","1621","12","1.000","2023-07-27",
"2744","610","1040","12","2.000","2023-07-27",
"2745","608","943","3","0.500","2023-07-27",
"2746","607","896","1","0.900","2023-07-27",
"2747","605","888","1","0.500","2023-07-27",
"2748","603","869","1","1.000","2023-07-27",
"2749","602","869","12","2.000","2023-07-27",
"2750","602","1040","12","2.000","2023-07-27",
"2751","602","943","12","0.500","2023-07-27",
"2752","602","1621","12","2.000","2023-07-27",
"2753","602","1297","12","10.000","2023-07-27",
"2754","971","1155","12","1.000","2023-07-27",
"2755","971","1040","12","2.000","2023-07-27",
"2756","971","943","12","1.000","2023-07-27",
"2757","970","956","12","1.000","2023-07-27",
"2758","970","1155","12","1.000","2023-07-27",
"2759","970","1056","12","1.000","2023-07-27",
"2760","970","905","12","1.000","2023-07-27",
"2761","970","869","12","2.000","2023-07-27",
"2762","970","943","12","0.500","2023-07-27",
"2763","970","910","12","1.000","2023-07-27",
"2764","601","1779","3","1.000","2023-07-27",
"2765","601","1279","3","5.000","2023-07-27",
"2766","600","1621","3","1.000","2023-07-27",
"2767","600","943","3","0.200","2023-07-27",
"2768","600","877","3","0.050","2023-07-27",
"2769","599","871","12","1.000","2023-07-27",
"2770","599","1032","12","2.000","2023-07-27",
"2771","599","1105","12","2.000","2023-07-27",
"2772","599","1057","12","1.000","2023-07-27",
"2773","599","943","12","0.500","2023-07-27",
"2774","598","914","1","1.000","2023-07-27",
"2775","969","1200","12","1.000","2023-07-27",
"2776","969","1626","12","1.000","2023-07-27",
"2777","969","907","12","1.000","2023-07-27",
"2778","969","943","12","0.500","2023-07-27",
"2779","969","1040","12","2.000","2023-07-27",
"2780","969","1621","12","3.000","2023-07-27",
"2781","595","1040","12","2.000","2023-07-27",
"2782","595","943","12","0.300","2023-07-27",
"2783","594","1040","3","2.000","2023-07-27",
"2784","594","943","3","0.500","2023-07-27",
"2785","593","1015","3","1.000","2023-07-27",
"2786","593","943","3","1.000","2023-07-27",
"2787","593","1668","3","10.000","2023-07-27",
"2788","592","1040","3","2.000","2023-07-27",
"2789","589","890","1","1.000","2023-07-27",
"2790","589","1290","1","0.200","2023-07-27",
"2791","588","877","1","0.400","2023-07-27",
"2792","587","1290","3","0.300","2023-07-27",
"2793","587","867","3","1.000","2023-07-27",
"2794","585","907","12","4.000","2023-07-27",
"2795","585","943","12","0.300","2023-07-27",
"2796","584","912","3","1.000","2023-07-27",
"2797","583","910","1","1.000","2023-07-27",
"2798","583","877","1","0.400","2023-07-27",
"2799","583","943","1","0.500","2023-07-27",
"2800","581","1155","12","3.000","2023-07-27",
"2801","581","869","12","1.000","2023-07-27",
"2802","581","1621","12","1.000","2023-07-27",
"2803","581","943","12","1.000","2023-07-27",
"2804","580","905","1","1.000","2023-07-27",
"2805","580","848","1","1.000","2023-07-27",
"2806","579","1040","6","2.000","2023-07-27",
"2807","578","910","1","1.000","2023-07-27",
"2808","577","1057","1","1.000","2023-07-27",
"2809","577","971","1","1.000","2023-07-27",
"2810","577","1144","1","2.000","2023-07-27",
"2811","577","973","1","1.000","2023-07-27",
"2812","577","1200","1","1.000","2023-07-27",
"2813","577","943","1","0.500","2023-07-27",
"2814","577","1668","1","20.000","2023-07-27",
"2815","577","657","1","0.150","2023-07-27",
"2816","577","956","1","1.000","2023-07-27",
"2817","577","908","1","1.000","2023-07-27",
"2818","577","1626","1","1.000","2023-07-27",
"2819","577","907","1","1.000","2023-07-27",
"2820","575","1236","12","1.000","2023-07-27",
"2821","575","1155","12","1.000","2023-07-27",
"2822","575","1621","12","1.000","2023-07-27",
"2823","575","943","12","0.500","2023-07-27",
"2824","575","1040","12","4.000","2023-07-27",
"2825","968","1621","3","2.000","2023-07-27",
"2826","968","1290","3","0.200","2023-07-27",
"2827","967","1667","1","1.000","2023-07-27",
"2828","967","1040","1","1.000","2023-07-27",
"2829","572","905","3","1.000","2023-07-27","H-7/573"
"2830","572","1290","3","0.300","2023-07-27",
"2831","571","1621","12","1.000","2023-07-27",
"2832","571","1297","12","5.000","2023-07-27",
"2833","569","1171","1","1.000","2023-07-27",
"2834","568","973","3","1.000","2023-07-27",
"2835","568","1055","3","1.000","2023-07-27",
"2836","568","943","3","1.000","2023-07-27",
"2837","568","1668","3","10.000","2023-07-27",
"2838","567","1049","1","1.000","2023-07-27",
"2839","567","1297","1","5.000","2023-07-27",
"2840","566","905","24","1.000","2023-07-27",
"2841","565","848","1","2.000","2023-07-27",
"2842","565","843","1","2.000","2023-07-27",
"2843","565","1279","1","30.000","2023-07-27",
"2844","565","888","1","0.500","2023-07-27",
"2845","565","877","1","1.000","2023-07-27",
"2846","564","1040","12","2.000","2023-07-27",
"2847","564","943","12","1.000","2023-07-27",
"2848","564","869","12","1.000","2023-07-27",
"2849","563","1040","12","4.000","2023-07-27",
"2850","563","1621","12","1.000","2023-07-27",
"2851","563","943","12","0.500","2023-07-27",
"2852","557","1621","1","1.000","2023-07-27",
"2853","556","1715","1","0.500","2023-07-27",
"2854","556","1279","1","20.000","2023-07-27",
"2855","556","888","1","0.500","2023-07-27",
"2856","631","869","3","1.000","2023-07-27",
"2857","555","869","1","1.000","2023-07-27",
"2858","555","1049","1","1.000","2023-07-27",
"2859","562","1784","12","1.000","2023-07-27",
"2860","562","943","12","2.000","2023-07-27",
"2861","562","883","12","1.000","2023-07-27",
"2862","562","956","12","1.000","2023-07-27","611"
"2863","553","1015","12","2.000","2023-07-27",
"2864","553","956","12","1.000","2023-07-27",
"2865","553","943","12","1.000","2023-07-27",
"2866","553","1621","12","2.000","2023-07-27",
"2867","552","877","23","0.150","2023-07-27",
"2868","550","1220","3","1.000","2023-07-27",
"2869","549","1621","12","1.000","2023-07-27",
"2870","549","943","12","0.300","2023-07-27",
"2871","549","1297","12","5.000","2023-07-27",
"2872","549","907","12","1.000","2023-07-27",
"2873","549","956","12","1.000","2023-07-27",
"2874","548","873","3","1.000","2023-07-27",
"2875","548","1664","3","1.000","2023-07-27",
"2876","547","1200","1","1.000","2023-07-27",
"2877","547","1297","1","10.000","2023-07-27",
"2878","547","888","1","0.500","2023-07-27",
"2879","546","874","3","1.000","2023-07-27",
"2880","545","877","3","0.250","2023-07-27",
"2881","543","1202","1","1.000","2023-07-27",
"2882","543","657","1","0.200","2023-07-27",
"2883","543","1015","1","1.000","2023-07-27",
"2884","543","956","1","1.000","2023-07-27",
"2885","543","943","24","1.000","2023-07-27",
"2886","543","1668","1","15.000","2023-07-27",
"2887","543","908","1","1.000","2023-07-27",
"2888","543","1626","1","1.000","2023-07-27",
"2889","543","907","1","1.000","2023-07-27",
"2890","542","949","12","1.000","2023-07-27",
"2891","542","848","12","6.000","2023-07-27",
"2892","542","782","12","6.000","2023-07-27",
"2893","542","1621","12","1.000","2023-07-27",
"2894","540","877","3","0.650","2023-07-27",
"2895","539","906","1","1.000","2023-07-27",
"2896","539","1626","1","2.000","2023-07-27",
"2897","539","907","1","2.000","2023-07-27",
"2898","538","1770","12","1.000","2023-07-27",
"2899","538","1621","12","1.000","2023-07-27",
"2900","538","1297","12","5.000","2023-07-27",
"2901","538","943","12","0.500","2023-07-27",
"2902","536","877","3","0.200","2023-07-27",
"2903","536","968","3","1.000","2023-07-27",
"2904","535","855","1","0.500","2023-07-27",
"2905","535","858","1","1.000","2023-07-27",
"2906","535","1040","1","2.000","2023-07-27",
"2907","535","956","1","1.000","2023-07-27",
"2908","534","1064","3","2.000","2023-07-27",
"2909","534","1249","3","2.000","2023-07-27",
"2910","534","874","3","1.000","2023-07-27",
"2911","534","943","3","1.000","2023-07-27",
"2912","533","1621","1","1.000","2023-07-27",
"2913","533","848","1","2.000","2023-07-27",
"2914","533","782","1","2.000","2023-07-27",
"2915","533","869","1","1.000","2023-07-27",
"2916","1793","869","1","1.000","2023-07-27",
"2917","1793","1170","1","1.000","2023-07-27",
"2918","1793","1621","1","1.000","2023-07-27",
"2919","1793","1290","1","0.300","2023-07-27",
"2920","1794","910","1","2.000","2023-07-27",
"2921","1794","1200","1","1.000","2023-07-27",
"2922","1794","1290","1","0.200","2023-07-27",
"2923","1795","1701","5","1.000","2023-07-27",
"2924","1795","536","5","1.000","2023-07-27",
"2925","1796","536","19","1.000","2023-07-27",
"2926","1797","793","2","2.000","2023-07-27",
"2927","1797","1599","2","6.000","2023-07-27",
"2928","1797","808","2","1.000","2023-07-27",
"2929","1798","744","2","5.000","2023-07-27",
"2930","1798","738","2","15.000","2023-07-27",
"2931","1799","744","2","5.000","2023-07-27",
"2932","1799","742","2","6.000","2023-07-27",
"2933","1800","647","2","32.559","2023-07-27",
"2934","1800","607","2","3.150","2023-07-27",
"2935","1802","1599","9","100.000","2023-07-27",
"2936","1802","597","9","4.000","2023-07-27",
"2937","1802","805","9","6.000","2023-07-27",
"2938","1802","738","9","50.000","2023-07-27",
"2939","1803","1599","9","53.000","2023-07-27",
"2940","1803","597","9","2.000","2023-07-27",
"2941","1804","807","9","3.000","2023-07-27",
"2942","1804","597","9","2.000","2023-07-27",
"2943","1804","1599","9","40.000","2023-07-27",
"2944","1805","776","9","6.000","2023-07-27",
"2945","1805","826","9","1.000","2023-07-27",
"2946","1806","1599","9","24.000","2023-07-27",
"2947","1806","738","9","50.000","2023-07-27",
"2948","1806","807","9","2.000","2023-07-27",
"2949","1807","1671","8","4.000","2023-07-28",
"2950","1808","793","7","2.000","2023-07-28",
"2951","1809","793","7","10.000","2023-07-28",
"2952","1810","793","7","13.000","2023-07-28",
"2953","1811","798","7","4.000","2023-07-28",
"2954","1811","793","7","1.000","2023-07-28",
"2955","1813","28","5","2.000","2023-07-28",
"2956","1814","28","5","2.000","2023-07-28",
"2957","1815","28","5","2.000","2023-07-28",
"2958","1816","520","5","1.000","2023-07-28",
"2959","1817","28","16","2.000","2023-07-28",
"2960","1818","28","16","1.000","2023-07-28",
"2961","1819","28","17","1.000","2023-07-28",
"2962","1821","28","16","1.000","2023-07-28",
"2963","1822","1040","12","2.000","2023-07-28",
"2964","1822","1621","12","2.000","2023-07-28",
"2965","1822","943","12","0.500","2023-07-28",
"2966","1822","1297","12","5.000","2023-07-28",
"2967","1823","1621","12","2.000","2023-07-28",
"2968","1823","1040","12","4.000","2023-07-28",
"2969","1823","943","12","1.000","2023-07-28",
"2970","1824","1170","12","1.000","2023-07-28",
"2971","1824","880","12","1.000","2023-07-28",
"2972","1824","1155","12","1.000","2023-07-28",
"2973","1824","1628","12","1.000","2023-07-28",
"2974","1824","1290","12","1.000","2023-07-28",
"2975","1824","869","12","4.000","2023-07-28",
"2976","1824","943","12","0.500","2023-07-28",
"2977","1825","658","12","1.000","2023-07-28",
"2978","1826","1032","12","1.000","2023-07-28",
"2979","1826","1621","12","1.000","2023-07-28",
"2980","1826","943","12","0.300","2023-07-28",
"2981","1828","386","5","1.000","2023-07-28",
"2982","1828","368","5","8.000","2023-07-28",
"2983","1828","160","5","1.000","2023-07-28",
"2984","1828","196","5","1.000","2023-07-28",
"2985","1828","207","5","1.000","2023-07-28",
"2986","1828","1635","5","2.000","2023-07-28",
"2987","1829","535","15","1.500","2023-07-28",
"2988","1829","1639","15","2.000","2023-07-28",
"2989","1829","849","15","6.000","2023-07-28",
"2990","1830","28","15","2.000","2023-07-28",
"2991","1831","880","12","1.000","2023-07-28",
"2992","1831","943","12","0.300","2023-07-28",
"2993","1832","880","12","1.000","2023-07-28",
"2994","1833","869","12","1.000","2023-07-28",
"2995","1833","1621","12","1.000","2023-07-28",
"2996","1833","1297","12","5.000","2023-07-28",
"2997","1834","1628","12","1.000","2023-07-28",
"2998","1834","1290","12","0.500","2023-07-28",
"2999","1835","1170","3","1.000","2023-07-28",
"3000","1835","880","3","1.000","2023-07-28",
"3001","1835","913","3","2.000","2023-07-28",
"3002","1835","1292","3","4.000","2023-07-28",
"3003","1835","910","3","2.000","2023-07-28",
"3004","1835","1290","3","1.000","2023-07-28",
"3005","1835","1668","3","20.000","2023-07-28",
"3006","1835","1279","3","10.000","2023-07-28",
"3007","1835","885","3","1.000","2023-07-28",
"3008","1835","888","3","1.000","2023-07-28",
"3009","1835","871","3","1.000","2023-07-28",
"3010","1837","1155","3","1.000","2023-07-28",
"3011","1837","1160","3","1.000","2023-07-28",
"3012","1837","913","3","1.000","2023-07-28",
"3013","1837","910","3","1.000","2023-07-28",
"3014","1837","871","3","2.000","2023-07-28",
"3015","1837","1040","3","2.000","2023-07-28",
"3016","1837","888","3","0.500","2023-07-28",
"3017","1837","1668","3","20.000","2023-07-28",
"3018","1837","1290","3","0.500","2023-07-28",
"3019","1838","869","1","1.000","2023-07-28",
"3020","1839","1229","1","1.000","2023-07-28",
"3021","1840","869","1","1.000","2023-07-28",
"3022","1841","1220","1","1.000","2023-07-28",
"3023","1842","870","1","1.000","2023-07-28",
"3024","1843","1110","1","49.000","2023-07-28",
"3025","1843","1071","1","1.000","2023-07-28",
"3026","1843","1070","1","3.000","2023-07-28",
"3027","1843","1069","1","1.000","2023-07-28",
"3028","1843","975","1","5.000","2023-07-28",
"3029","1843","1251","1","2.000","2023-07-28",
"3030","1843","1271","1","1.000","2023-07-28",
"3031","1843","1014","1","1.000","2023-07-28",
"3032","1843","1205","1","1.000","2023-07-28",
"3033","1843","716","1","3.000","2023-07-28",
"3034","1843","943","1","4.000","2023-07-28",
"3035","1843","1668","1","60.000","2023-07-28",
"3036","1843","1789","1","1.000","2023-07-28",
"3037","1843","1788","1","1.000","2023-07-28",
"3038","1844","1234","1","1.000","2023-07-28",
"3039","1844","849","1","2.000","2023-07-28",
"3040","1844","782","1","2.000","2023-07-28",
"3041","1845","880","1","1.000","2023-07-28",
"3042","1846","692","46","8.330","2023-07-28","(10""x10"")-12 Pcs."
"3043","1848","1790","46","17.000","2023-07-28",
"3044","1849","520","6","1.000","2023-07-28",
"3045","1850","520","6","1.000","2023-07-28",
"3046","1851","136","6","1.000","2023-07-28",
"3047","1852","520","6","1.000","2023-07-28",
"3048","1853","28","46","1.000","2023-07-28",
"3049","1854","520","6","1.000","2023-07-28",
"3050","1855","69","6","1.000","2023-07-28",
"3051","1855","1496","6","1.000","2023-07-28",
"3052","1856","1791","14","0.000","2023-07-28","rewinded one pcs was in store of a defective machine"
"3053","1856","194","14","3.000","2023-07-28",
"3054","1857","325","5","1.000","2023-07-28",
"3055","1857","849","5","2.000","2023-07-28",
"3056","1858","28","5","1.000","2023-07-28",
"3057","1790","848","10","38.000","2023-07-30",
"3058","1790","826","10","3.000","2023-07-30",
"3059","1790","778","10","27.000","2023-07-30",
"3060","1790","657","10","25.000","2023-07-30",
"3061","1790","1298","10","2.000","2023-07-30",
"3062","1790","574","10","0.500","2023-07-30",
"3063","1790","559","10","1.000","2023-07-30",
"3064","1790","732","10","1.000","2023-07-30",
"3065","1790","877","10","4.000","2023-07-30",
"3066","823","1601","7","24.000","2023-07-30",
"3067","823","793","7","35.000","2023-07-30",
"3068","582","1300","3","1.000","2023-07-30",
"3069","1859","325","15","2.000","2023-07-30",
"3070","1859","524","15","1.000","2023-07-30",
"3071","1860","520","5","1.000","2023-07-30",
"3072","1861","73","19","1.000","2023-07-30",
"3073","1862","325","19","1.000","2023-07-30",
"3074","1863","28","19","1.000","2023-07-30",
"3075","1864","28","19","1.000","2023-07-30",
"3076","1865","28","19","1.000","2023-07-30",
"3077","1866","547","19","1.000","2023-07-30",
"3078","1867","28","19","1.000","2023-07-30",
"3079","1874","28","19","1.000","2023-07-30",
"3080","1874","325","19","1.000","2023-07-30",
"3081","1875","28","19","1.000","2023-07-30",
"3082","1876","28","19","1.000","2023-07-30",
