CaseID,Activity,Timestamp
108,Revisit the location,6/13/2023
108,Status: Resolved,8/7/2023
109,Electrical (Office/Academics/Hostels) (Request received),4/10/2023
109,Er. Satya Prakash Sahu (Assigned),6/11/2023
109,Vinod Yadav (Visits the Place),6/11/2023
109,"Electrical, 6/16 Amp Socket, 6 Pin, MK (Indent the item)",6/11/2023
109,Revisit the location,6/11/2023
109,Status: Resolved,6/12/2023
110,Electrical (Office/Academics/Hostels) (Request received),4/10/2023
110,Er. Satya Prakash Sahu (Assigned),6/11/2023
110,Revisit the location,6/11/2023
110,Status: Resolved,6/12/2023
111,Electrical (Office/Academics/Hostels) (Request received),4/10/2023
111,Er. Satya Prakash Sahu (Assigned),6/11/2023
111,Devendra Kumar  (Visits the Place),6/11/2023
111,"Electrical, Bulb LED 5W E-14 (Indent the item)",6/11/2023
111,Revisit the location,6/11/2023
111,Status: Resolved,6/12/2023
112,Electrical (Office/Academics/Hostels) (Request received),4/10/2023
112,Er. Satya Prakash Sahu (Assigned),6/11/2023
112,Hajari Prasad (Visits the Place),8/6/2023
112,"Electrical, 6/16 amp Socket, ABB (Indent the item)",6/13/2023
112,Revisit the location,6/13/2023
112,Status: Resolved,8/7/2023
113,Electrical (Office/Academics/Hostels) (Request received),4/10/2023
113,Er. Satya Prakash Sahu (Assigned),6/11/2023
113,Devendra Kumar  (Visits the Place),6/11/2023
113,"Fan, Capacitor 2.5 MFD x (Indent the item)",6/11/2023
113,Revisit the location,6/11/2023
113,Status: Resolved,6/12/2023
114,Electrical (Office/Academics/Hostels) (Request received),4/10/2023
114,Er. Satya Prakash Sahu (Assigned),6/11/2023
114,Devendra Kumar  (Visits the Place),6/11/2023
114,"Fan, Capacitor 2.5 MFD x (Indent the item)",6/11/2023
114,Revisit the location,6/11/2023
114,Status: Resolved,6/12/2023
115,Electrical (Office/Academics/Hostels) (Request received),4/10/2023
115,Er. Satya Prakash Sahu (Assigned),6/11/2023
115,Devendra Kumar  (Visits the Place),6/11/2023
115,"Fan, Capacitor 2.5 MFD x (Indent the item)",6/11/2023
115,Revisit the location,6/11/2023
115,Status: Resolved,6/12/2023
116,Electrical (Office/Academics/Hostels) (Request received),4/10/2023
116,Er. Satya Prakash Sahu (Assigned),6/11/2023
116,Devendra Kumar  (Visits the Place),6/11/2023
116,"Fan, Capacitor 2.5 MFD x (Indent the item)",6/11/2023
116,Revisit the location,6/11/2023
116,Status: Resolved,6/12/2023
117,Electrical (Office/Academics/Hostels) (Request received),4/10/2023
117,Er. Satya Prakash Sahu (Assigned),6/11/2023
117,Vinod Yadav (Visits the Place),6/11/2023
117,"Fan, Capacitor 2.5 MFD x (Indent the item)",6/11/2023
117,Revisit the location,6/11/2023
117,Status: Resolved,6/12/2023
118,Electrical (Office/Academics/Hostels) (Request received),4/9/2023
118,Er. Satya Prakash Sahu (Assigned),6/11/2023
118,Vinod Yadav (Visits the Place),6/11/2023
118,"Electrical, Electrical, 20W LED Tube Rod-4 ft., Tuberod Fitting , Ujala,EESL (Indent the item)",6/11/2023
118,Revisit the location,6/11/2023
118,Status: Resolved,6/12/2023
119,Electrical (Office/Academics/Hostels) (Request received),4/9/2023
119,Er. Satya Prakash Sahu (Assigned),6/11/2023
119,Vinod Yadav (Visits the Place),6/11/2023
119,"Electrical, Electrical, 20W LED Tube Rod-4 ft., Tuberod Fitting , Ujala,EESL (Indent the item)",6/11/2023
119,Revisit the location,6/11/2023
119,Status: Resolved,6/12/2023
120,Electrical (Office/Academics/Hostels) (Request received),4/10/2023
120,Er. Satya Prakash Sahu (Assigned),6/11/2023
120,Vinod Yadav (Visits the Place),6/11/2023
120,"Electrical, Electrical, Switch, MK, 6 Amp, 1 Way, Switch 16 Amp MK (Indent the item)",6/11/2023
120,Revisit the location,6/11/2023
120,Status: Resolved,6/12/2023
121,Electrical (Office/Academics/Hostels) (Request received),4/11/2023
121,Er. Satya Prakash Sahu (Assigned),6/11/2023
121,Devendra Kumar  (Visits the Place),6/11/2023
121,"Electrical, 20W LED Tube Rod-4 ft. (Indent the item)",6/11/2023
121,Revisit the location,6/11/2023
121,Status: Resolved,6/12/2023
122,Electrical (Office/Academics/Hostels) (Request received),4/11/2023
122,Er. Satya Prakash Sahu (Assigned),6/11/2023
122,Hajari Prasad (Visits the Place),6/12/2023
122,"Electrical, Electrical, Electrical, Electrical, Common, Common, Electrical, 20W LED Tube Rod-4 ft., MCB Box Mettalic, 2 Pole, TOP 6 amp 3 pin , 2.5 MM Copper wire, Black, Screw steel-25/8, PVC Gully-WP 38, 20 amp DP MCB (Indent the item)",6/11/2023
122,Revisit the location,6/12/2023
122,Status: Resolved,6/13/2023
123,Electrical (Office/Academics/Hostels) (Request received),4/11/2023
123,Er. Satya Prakash Sahu (Assigned),6/11/2023
123,Bablu Prasad (Visits the Place),6/11/2023
123,"Fan, Electrical, Capacitor 2.5 MFD x, 20W LED Tube Rod-4 ft. (Indent the item)",6/11/2023
123,Revisit the location,6/11/2023
123,Status: Resolved,6/12/2023
124,Electrical (Office/Academics/Hostels) (Request received),4/11/2023
124,Er. Satya Prakash Sahu (Assigned),6/11/2023
124,Hajari Prasad (Visits the Place),6/11/2023
124,"Electrical, 20W LED Tube Rod-4 ft. (Indent the item)",6/11/2023
124,Revisit the location,6/11/2023
124,Status: Resolved,6/12/2023
125,Electrical (Office/Academics/Hostels) (Request received),4/12/2023
125,Er. Satya Prakash Sahu (Assigned),6/11/2023
125,Hajari Prasad (Visits the Place),6/11/2023
125,"Electrical, Electrical, 20W LED Tube Rod-4 ft., Holder push type Click Fix (Indent the item)",6/11/2023
125,Revisit the location,6/11/2023
125,Status: Resolved,6/12/2023
126,Electrical (Office/Academics/Hostels) (Request received),4/12/2023
126,Er. Satya Prakash Sahu (Assigned),6/11/2023
126,Hajari Prasad (Visits the Place),6/11/2023
126,"Electrical, 20W LED Batten Fitting (4 ft) Retrofit type (Indent the item)",6/11/2023
126,Revisit the location,6/11/2023
126,Status: Resolved,6/12/2023
127,Electrical (Office/Academics/Hostels) (Request received),4/12/2023
127,Er. Satya Prakash Sahu (Assigned),6/11/2023
127,Hajari Prasad (Visits the Place),6/11/2023
127,"Electrical, Electrical, PVC Tape roll, 10W LED Batten (2 ft. long) (Indent the item)",6/11/2023
127,Revisit the location,6/11/2023
127,Status: Resolved,6/12/2023
128,Electrical (Office/Academics/Hostels) (Request received),4/12/2023
128,Er. Satya Prakash Sahu (Assigned),6/11/2023
128,Bablu Prasad (Visits the Place),6/11/2023
128,"Electrical, Electrical, Common, Common, Electrical, Electrical, 10W LED Batten (2 ft. long), MCB Box Mettalic, 2 Pole, Screw Steel-35/4, PVC Gully-WP 38, 2.5 mm 3 core cupper cable, 32 amp DP MCB (Indent the item)",6/11/2023
128,Revisit the location,6/11/2023
128,Status: Resolved,6/12/2023
129,Electrical (Office/Academics/Hostels) (Request received),4/12/2023
129,Er. Satya Prakash Sahu (Assigned),6/11/2023
129,Vinod Yadav (Visits the Place),6/11/2023
129,"Electrical, Switch 16 amp  anchor 4 hole (Indent the item)",6/11/2023
129,Revisit the location,6/11/2023
129,Status: Resolved,6/12/2023
130,Electrical (Office/Academics/Hostels) (Request received),4/12/2023
130,Er. Satya Prakash Sahu (Assigned),6/11/2023
130,Devendra Kumar  (Visits the Place),6/11/2023
130,"Fan, Electrical, Capacitor 2.5 MFD x, 20W LED Tube Rod-4 ft. (Indent the item)",6/11/2023
130,Revisit the location,6/11/2023
130,Status: Resolved,6/12/2023
131,Electrical (Office/Academics/Hostels) (Request received),4/7/2023
131,Status: Pending,4/14/2023
132,Electrical (Office/Academics/Hostels) (Request received),4/14/2023
132,Er. Satya Prakash Sahu (Assigned),7/10/2023
132,Ramanand (Visits the Place),7/10/2023
132,"Plumbing, MS Nut bolt-(4""x9MM) (Indent the item)",7/10/2023
132,Revisit the location,7/10/2023
132,Status: Resolved,7/11/2023
133,Carpentry (Request received),4/1/2023
133,Er. Manik Chandra (Assigned),7/10/2023
133,Ramanand (Visits the Place),7/10/2023
133,"Civil, Electrical, SS Handle-4inch fancy, Machine Screw-1inch (Indent the item)",7/10/2023
133,Revisit the location,7/10/2023
133,Status: Resolved,7/11/2023
134,Carpentry (Request received),4/5/2023
134,Er. Manik Chandra (Assigned),7/10/2023
134,Ramanand (Visits the Place),7/10/2023
134,"Common, Wooden Screw 35/8 (Indent the item)",7/10/2023
134,Status: Underway,4/4/2023
135,Carpentry (Request received),4/4/2023
135,Er. Manik Chandra (Assigned),7/10/2023
135,Ramanand (Visits the Place),7/10/2023
135,"Common, Screw Steel 15x8 MM (Indent the item)",7/10/2023
135,Status: Underway,4/5/2023
136,Carpentry (Request received),4/5/2023
136,Er. Manik Chandra (Assigned),7/10/2023
136,Ramanand (Visits the Place),7/10/2023
136,"Common, Common, Screw Steel-35 MM x8 No., PVC Gully- WP 50 (Indent the item)",7/10/2023
136,Revisit the location,7/10/2023
136,Status: Resolved,7/11/2023
137,Carpentry (Request received),4/5/2023
137,Er. Manik Chandra (Assigned),7/10/2023
137,Ramanand (Visits the Place),7/10/2023
137,"Carpenter, Common, Aluminium Foil, Nails-3/4inch -17 No. (Indent the item)",7/10/2023
137,Revisit the location,7/10/2023
137,Status: Resolved,7/11/2023
138,Carpentry (Request received),4/5/2023
138,Er. Manik Chandra (Assigned),7/10/2023
138,Ramanand (Visits the Place),7/10/2023
138,"Civil, Common, Carpenter, Ply Board-12MM, Screw Steel 15x8 MM, 19 MM Ply board (Indent the item)",7/10/2023
138,Revisit the location,7/10/2023
138,Status: Resolved,7/11/2023
139,Horticulture (Request received),4/6/2023
139,Mr. Shailendra Singh (Assigned),7/10/2023
139,Arjun Singh  (Visits the Place),7/10/2023
139,"Common, Grinder Pather-4inch (Indent the item)",7/10/2023
139,Revisit the location,7/10/2023
139,Status: Resolved,7/11/2023
140,Carpentry (Request received),4/6/2023
140,Er. Manik Chandra (Assigned),7/10/2023
140,Ramanand (Visits the Place),7/10/2023
140,"Common, Plumbing, Common, PVC Gully- WP 50, Duster-Poochha (2'x2'), Wooden Screw 35/8 (Indent the item)",7/10/2023
140,Revisit the location,7/10/2023
140,Status: Resolved,7/11/2023
141,Carpentry (Request received),4/7/2023
141,Er. Manik Chandra (Assigned),7/10/2023
141,Rama Shanker Vishwakarma (Visits the Place),7/10/2023
141,"Civil, Common, Carpenter, Common, Common, Carpenter, Common, Common, Fevicol, Nails-2.5inch, Al. Tower Bolt-10inch, Screw Wooden 20/5, Wooden screw 30/8 (2Kg.), Ply board 32 MM (, wooden screw (old), wooden screw 20/8 MM (old) (Indent the item)",7/10/2023
141,Revisit the location,7/10/2023
141,Status: Resolved,7/11/2023
142,Carpentry (Request received),4/14/2023
142,Er. Manik Chandra (Assigned),7/7/2023
142,Ramanand (Visits the Place),7/7/2023
142,"Common, Common, Screw Wooden 60/8, PVC Gully- WP 50 (Indent the item)",7/7/2023
142,Revisit the location,7/7/2023
142,Status: Resolved,7/8/2023
143,Electrical (Office/Academics/Hostels) (Request received),4/14/2023
143,Er. Satya Prakash Sahu (Assigned),7/7/2023
143,Arjun Singh  (Visits the Place),7/7/2023
143,"Electrical, Line Tester, Taparia (Indent the item)",7/7/2023
143,Revisit the location,7/7/2023
143,Status: Resolved,7/8/2023
144,Carpentry (Request received),4/15/2023
144,Er. Manik Chandra (Assigned),7/7/2023
144,Arjun Singh  (Visits the Place),7/7/2023
144,"Civil, welding rod 10 No. (Indent the item)",7/7/2023
144,Revisit the location,7/7/2023
144,Status: Resolved,7/8/2023
145,Carpentry (Request received),4/17/2023
145,Er. Manik Chandra (Assigned),7/7/2023
145,Ramanand (Visits the Place),7/7/2023
145,"Common, Nails-3/4inch -17 No. (Indent the item)",7/7/2023
145,Revisit the location,7/7/2023
145,Status: Resolved,7/8/2023
146,Carpentry (Request received),4/18/2023
146,Er. Manik Chandra (Assigned),7/7/2023
146,Arjun Singh  (Visits the Place),7/7/2023
146,"Fan, Rivet- aluminium (Indent the item)",7/7/2023
146,Revisit the location,7/7/2023
146,Status: Resolved,7/8/2023
147,Carpentry (Request received),4/18/2023
147,Er. Manik Chandra (Assigned),7/7/2023
147,Ramanand (Visits the Place),7/7/2023
147,"Carpenter, Nut bolt-5 MMX1"" (Indent the item)",7/7/2023
147,Revisit the location,7/7/2023
147,Status: Resolved,7/8/2023
148,Carpentry (Request received),4/20/2023
148,Er. Manik Chandra (Assigned),7/7/2023
148,Ramanand (Visits the Place),7/7/2023
148,"Common, Carpenter, Nails-3/4inch -17 No., 20 MM Ply board old (Indent the item)",7/7/2023
148,Revisit the location,7/7/2023
148,Status: Resolved,7/8/2023
149,Carpentry (Request received),4/17/2023
149,Status: Pending,4/20/2023
150,Carpentry (Request received),4/20/2023
150,Er. Manik Chandra (Assigned),7/7/2023
150,Arjun Singh  (Visits the Place),7/7/2023
150,"Civil, welding rod 10 No. (Indent the item)",7/7/2023
150,Revisit the location,7/7/2023
150,Status: Resolved,7/8/2023
151,Carpentry (Request received),4/20/2023
151,Er. Manik Chandra (Assigned),6/28/2023
151,Beni (Visits the Place),6/28/2023
151,"Common, Screw Wooden 50x10 (Indent the item)",6/28/2023
151,Revisit the location,6/28/2023
151,Status: Resolved,6/29/2023
152,Electrical (Residence/Visitor Hostels/Sport Complex) (Request received),4/24/2023
152,Er. Akhilesh Mishra (Assigned),7/7/2023
152,Arjun Singh  (Visits the Place),7/7/2023
152,"Electrical, Civil, Civil, GI Earth strip, welding rod 10 No., MS Angle (32x32x5)-13"" (Indent the item)",7/7/2023
152,Revisit the location,7/7/2023
152,Status: Resolved,7/8/2023
153,Carpentry (Request received),4/25/2023
153,Er. Manik Chandra (Assigned),7/7/2023
153,"Arjun Singh , Suggi Lal (Visits the Place)",7/7/2023
153,"Civil, Common, Common, Common, Plumbing, Civil, Common, Civil, Black Cement , Iron Cutter Blade-4inch, Grinder Pather-4inch, Grinder Regmar-4inch, White Cement, welding rod 10 No., SS Welding rod, MS Strip (40MMx6MMx3"")- from scrap (Indent the item)",7/7/2023
153,Revisit the location,7/7/2023
153,Status: Resolved,7/8/2023
154,Carpentry (Request received),4/27/2023
154,Er. Manik Chandra (Assigned),7/7/2023
154,Arjun Singh  (Visits the Place),7/7/2023
154,"Common, Civil, Iron Cutter Blade-4inch, welding rod 10 No. (Indent the item)",7/7/2023
154,Revisit the location,7/7/2023
154,Status: Resolved,7/8/2023
155,Electrical (Residence/Visitor Hostels/Sport Complex) (Request received),4/28/2023
155,Er. Akhilesh Mishra (Assigned),7/7/2023
155,Ramanand (Visits the Place),7/7/2023
155,"Common, Common, PVC Gully- WP 50, Wooden Screw 35/8 (Indent the item)",7/7/2023
155,Revisit the location,7/7/2023
155,Status: Resolved,7/8/2023
156,Civil Work (Mason) (Request received),4/1/2023
156,Er. Avinash Mishra (Assigned),7/10/2023
156,Suggi Lal (Visits the Place),7/10/2023
156,"Carpenter, Plumbing, Adhsive Solvent-SR-505, White Cement (Indent the item)",7/10/2023
156,Revisit the location,7/10/2023
156,Status: Resolved,7/11/2023
157,Civil Work (Mason) (Request received),4/4/2023
157,Er. Avinash Mishra (Assigned),7/10/2023
157,Suggi Lal (Visits the Place),7/10/2023
157,"Plumbing, Plumbing, CI Jally-(12inchx12inch), CI Chamber frame-(14inchx14inch) (Indent the item)",7/10/2023
157,Revisit the location,7/10/2023
157,Status: Resolved,7/11/2023
158,Civil Work (Mason) (Request received),4/4/2023
158,Status: Pending,4/10/2023
159,Civil Work (White Washing & Painting) (Request received),4/10/2023
159,Er. Avinash Mishra (Assigned),7/10/2023
159,Manish (Visits the Place),7/10/2023
159,"Civil, Civil, Civil, Civil, Synthetic Enamel Paint Sand Stone, Primer Wood, Fevicol, Terpentine Oil (Indent the item)",7/10/2023
159,Revisit the location,7/10/2023
159,Status: Resolved,7/11/2023
160,Civil Work (White Washing & Painting) (Request received),4/13/2023
160,Er. Avinash Mishra (Assigned),7/10/2023
160,",  (Indent the item)",7/10/2023
160,Revisit the location,7/10/2023
160,Status: Resolved,7/11/2023
161,Civil Work (Mason) (Request received),4/10/2023
161,Status: Pending,4/14/2023
162,Civil Work (Mason) (Request received),4/14/2023
162,Er. Avinash Mishra (Assigned),7/10/2023
162,Suggi Lal (Visits the Place),7/10/2023
162,"Civil, Civil, Civil, Plumbing, Plumbing, Black Cement , Ceramic Tiles (1x1) ft., Tiles - (8inchx12inch) White, White Cement, Cp Floor Jally 4inch Plain (Indent the item)",7/10/2023
162,Revisit the location,7/10/2023
162,Status: Resolved,7/11/2023
163,Civil Work (White Washing & Painting) (Request received),4/17/2023
163,Er. Avinash Mishra (Assigned),7/10/2023
163,Manish (Visits the Place),7/10/2023
163,"Civil, Civil, Synthetic Enamel Paint Black, Wall Putty (Indent the item)",7/10/2023
163,Revisit the location,7/10/2023
163,Status: Resolved,7/11/2023
164,Civil Work (Mason) (Request received),4/22/2023
164,Er. Avinash Mishra (Assigned),7/10/2023
164,Suggi Lal (Visits the Place),7/10/2023
164,"Civil, Civil, Plumbing, Black Cement , Ceramic Tiles (1x1) ft., White Cement (Indent the item)",7/10/2023
164,Revisit the location,7/10/2023
164,Status: Resolved,7/11/2023
165,Civil Work (Mason) (Request received),4/19/2023
165,Er. Avinash Mishra (Assigned),7/10/2023
165,Shyam Narayan (Visits the Place),7/10/2023
165,"Civil, Civil, Civil, Black Cement , Coarse Sand, Iron rod- scrap (Indent the item)",7/10/2023
165,Revisit the location,7/10/2023
165,Status: Resolved,7/11/2023
166,Civil Work (Mason) (Request received),4/20/2023
166,Er. Avinash Mishra (Assigned),7/10/2023
166,Ramanand (Visits the Place),7/10/2023
166,"Carpenter, PVC Floor- old ( dismantled from VH-2) (Indent the item)",7/10/2023
166,Revisit the location,7/10/2023
166,Status: Resolved,7/11/2023
167,Civil Work (Mason) (Request received),4/18/2023
167,Er. Avinash Mishra (Assigned),7/10/2023
167,Suggi Lal (Visits the Place),7/10/2023
167,"Plumbing, White Cement (Indent the item)",7/10/2023
167,Revisit the location,7/10/2023
167,Status: Resolved,7/11/2023
168,Civil Work (Mason) (Request received),4/25/2023
168,Er. Avinash Mishra (Assigned),7/10/2023
168,Suggi Lal (Visits the Place),7/10/2023
168,"Civil, Civil, Black Cement , Coarse Sand (Indent the item)",7/10/2023
168,Revisit the location,7/10/2023
168,Status: Resolved,7/11/2023
169,Civil Work (Mason) (Request received),4/27/2023
169,Er. Avinash Mishra (Assigned),7/10/2023
169,Suggi Lal (Visits the Place),7/10/2023
169,"Civil, Civil, Civil, Civil, Bharat Coop, Black Cement , Coarse Sand, Iron rod- scrap (Indent the item)",7/10/2023
169,Revisit the location,7/10/2023
